Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),WEST ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),WEST ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),EAST ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),EAST ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),NORTH ZONE:Zone Windows Total Heat Gain Rate [W](TimeStep),NORTH ZONE:Zone Windows Total Heat Loss Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Beam Solar Incident Angle Cosine Value [](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Transmittance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Reflectance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Absorptance [](TimeStep),ZN001:WALL001:WIN001:Surface Shading Device Is On Time Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Window Blind Slat Angle [deg](TimeStep),WEST ZONE:Zone Mean Radiant Temperature [C](TimeStep),EAST ZONE:Zone Mean Radiant Temperature [C](TimeStep),NORTH ZONE:Zone Mean Radiant Temperature [C](TimeStep),WEST ZONE:Zone Mean Air Temperature [C](TimeStep),EAST ZONE:Zone Mean Air Temperature [C](TimeStep),NORTH ZONE:Zone Mean Air Temperature [C](TimeStep),WEST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),WEST ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE:Zone Air Humidity Ratio [](TimeStep),EAST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Humidity Ratio [](TimeStep),NORTH ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Humidity Ratio [](TimeStep),WEST ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),EAST ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),NORTH ZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SHADE_ANGLE_SCHEDULE:Schedule Value [](TimeStep) 
 06/20  04:18:00,24.4,0.0,180.348716845038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2299904559902,27.1291454066513,27.1860055898885,27.2020590165979,27.3975254106862,27.3351631498076,0.0,0.0,27.2020590165979,9.000000823957048E-003,0.0,27.3975254106862,9.000001927448594E-003,0.0,27.3351631498076,9.000003079934827E-003,1.20597375122559,1.21770840792143,1.21643923461202,90. 
 06/20  04:24:00,24.4,0.0,129.525938259328,0.0,0.0,0.0,0.0,5.84704840271867,-0.528114482015542,47.9292009870684,0.819714764004804,9.819043954526531E-002,8.209479644993066E-002,0.0,0.0,27.2218901433053,27.1144280409118,27.1693052703674,27.1909593491355,27.381077485482,27.3181295749998,0.0,0.0,27.1909593491355,9.000000823957048E-003,0.0,27.381077485482,9.000001927448592E-003,0.0,27.3181295749998,9.000003079934827E-003,1.2038093365834,1.21455595078456,1.21305166149791,90. 
 06/20  04:30:00,24.4,0.0,121.390873723877,0.0,0.0,0.0,0.0,6.63449406308836,-0.513167280303143,54.3840203630642,0.819714930399009,9.819025648660670E-002,8.209481311438396E-002,0.0,0.0,27.2104456964036,27.0998530938203,27.1527689747325,27.1815592615467,27.3648760809756,27.3012376414802,0.0,0.0,27.1815592615467,9.000000823957048E-003,0.0,27.3648760809756,9.000001927448594E-003,0.0,27.3012376414802,9.000003079934827E-003,1.20155770161764,1.21144420728473,1.20969344466881,121.878146277876 
 06/20  04:36:00,24.4,0.0,94.7240259051249,0.0,0.0,0.0,0.0,9.5877789484289,-0.498071035743876,78.5925739942848,0.819715310975461,9.818983779525468E-002,8.209485122928407E-002,0.0,0.0,27.2017543319833,27.0854425604452,27.1364200027357,27.1737507901288,27.3489179875749,27.2845003445961,0.0,0.0,27.1737507901288,9.000000823957048E-003,0.0,27.3489179875749,9.000001927448596E-003,0.0,27.2845003445961,9.000003079934827E-003,1.19974450812463,1.20837416339304,1.20636796282172,120.875031946912 
 06/20  04:42:00,24.4,0.0,68.3089686998105,0.0,0.0,0.0,0.0,12.5499261292603,-0.482836094549688,102.873773294317,0.819715512770346,9.818961579052332E-002,8.209487143913108E-002,0.0,0.0,27.1940299487589,27.0712305275069,27.1202947766832,27.1671522950085,27.3332103898751,27.267937290935,0.0,0.0,27.1671522950085,9.000000823957048E-003,0.0,27.3332103898751,9.000001927448596E-003,0.0,27.267937290935,9.000003079934826E-003,1.19819115158476,1.20534865880755,1.20307999713648,119.872462599165 
 06/20  04:48:00,24.4,0.0,41.854451157917,0.0,0.0,0.0,0.0,15.5240723818259,-0.467472897988272,127.253330925116,0.819715637905221,9.818947812333433E-002,8.209488397144428E-002,0.0,0.0,27.1873325798238,27.0572559070922,27.1044347651309,27.1614814332542,27.3177718537355,27.2515766518627,0.0,0.0,27.1614814332542,9.000000823957046E-003,0.0,27.3177718537355,9.000001927448596E-003,0.0,27.2515766518627,9.000003079934824E-003,1.19686263065442,1.20237208835244,1.19983550224653,118.870796231377 
 06/20  04:54:00,24.4,0.0,15.359244540064,0.0,0.0,0.0,0.0,18.5086690216121,-0.451991975227142,151.718552069365,0.819715723051914,9.818938444916292E-002,8.209489249892321E-002,0.0,0.0,27.1816326871466,27.0435651708569,27.0888894163632,27.1566088072485,27.3026315354229,27.2354550560187,0.0,0.0,27.1566088072485,9.000000823957046E-003,0.0,27.3026315354229,9.000001927448596E-003,0.0,27.2354550560187,9.000003079934826E-003,1.19572612986183,1.19945076232259,1.19664208807159,117.870381521936 
 06/20  05:00:00,24.4,11.1622021688988,0.0,0.0,0.0,0.0,0.0,21.5016444012634,-0.436403936117469,176.252455098791,0.819715784699964,9.818931662703366E-002,8.209489867300269E-002,0.0,116.871559013109,27.176918357452,27.0302123864047,27.0737161561787,27.1525045038515,27.2878281912024,27.2196170915836,0.0,0.0,27.1525045038515,9.000000823957046E-003,0.0,27.2878281912024,9.000001927448596E-003,0.0,27.2196170915836,9.000003079934827E-003,1.19476675676533,1.19659282558327,1.1935090079242,116.871559013109 
 06/20  05:06:00,24.46,41.2312079010241,0.0,0.0,0.0,0.0,0.0,24.5012226289892,-0.420719463922619,200.840482741295,0.819715831372767,9.818926527992872E-002,8.209490334730457E-002,0.0,115.874662207492,27.1767146974985,27.0172577683182,27.0589787516619,27.1503452645837,27.2734098933862,27.2041154797455,0.0,0.0,27.1503452645837,9.000000823957048E-003,0.0,27.2734098933862,9.000001927448596E-003,0.0,27.2041154797455,9.000003079934826E-003,1.19434145469868,1.19383846791817,1.19047740365173,115.874662207492 
 06/20  05:12:00,24.52,71.5268922561492,0.0,0.0,0.0,0.0,0.0,27.506000106711,-0.404949307996377,225.471129476523,0.819715867920486,9.818922507193902E-002,8.209490700757487E-002,0.0,114.880018586571,27.1779036374535,27.0047658467628,27.0447452421412,27.1506130303664,27.2594317457467,27.1890090411067,0.0,0.0,27.1506130303664,9.000000823957048E-003,0.0,27.2594317457467,9.000001927448596E-003,0.0,27.1890090411067,9.000003079934826E-003,1.19425335538796,1.1911683693088,1.18752877726636,114.880018586571 
 06/20  05:18:00,24.58,101.896142322956,0.0,0.0,0.0,0.0,0.0,30.5148764218317,-0.389104276415879,250.135375044525,0.819715897305675,9.818919274381066E-002,8.209490995051449E-002,0.0,113.887950558505,27.1803672509347,26.9928038832808,27.0310860362111,27.1530464699357,27.2459545409813,27.1743615769794,0.0,0.0,27.1530464699357,9.000000823957048E-003,0.0,27.2459545409813,9.000001927448594E-003,0.0,27.1743615769794,9.000003079934827E-003,1.19454271459549,1.18859466251795,1.18467595040501,113.887950558505 
 06/20  05:24:00,24.64,132.344780294882,0.0,0.0,0.0,0.0,0.0,33.5269753372433,-0.373195228574292,274.826036788075,0.819715921439517,9.818916619295377E-002,8.209491236752946E-002,0.0,112.89877634157,27.1841259795725,26.981440076237,27.0180717686975,27.1571705907098,27.233043359806,27.16024057161,0.0,0.0,27.1571705907098,9.000000823957046E-003,0.0,27.233043359806,9.000001927448592E-003,0.0,27.16024057161,9.000003079934826E-003,1.19518364451225,1.18613017172573,1.1819322941976,112.89877634157 
 06/20  05:30:00,24.7,162.88762238496,0.0,0.0,0.0,0.0,0.0,36.5415821771419,-0.357233067738333,299.537256394075,0.81971594160981,9.818914400259689E-002,8.209491438759324E-002,0.0,111.912810789001,27.1892051495213,26.9707416032583,27.0057712083436,27.162636614443,27.2207657994522,27.1467154142616,0.0,0.0,27.162636614443,9.000000823957046E-003,0.0,27.2207657994522,9.000001927448594E-003,0.0,27.1467154142616,9.000003079934826E-003,1.19612798249701,1.18378808100486,1.17931139612348,111.912810789001 
 06/20  05:36:00,24.76,210.286776737966,0.0,0.0,0.0,0.0,0.0,41.5610216533307,-0.34122873357571,340.682413219666,0.819715968702051,9.818911419705545E-002,8.209491710089323E-002,0.0,110.930366160402,27.197929412718,26.9607737177487,26.994250519404,27.1697948923673,27.2091901339438,27.1338555144346,0.0,0.0,27.1697948923673,9.000000823957048E-003,0.0,27.2091901339438,9.000001927448596E-003,0.0,27.1338555144346,9.000003079934827E-003,1.19755608318402,1.18158166183916,1.17682680230111,110.930366160402 
 06/20  05:42:00,24.82,257.707163493477,0.0,0.0,0.0,0.0,0.0,46.571590563211,-0.325193194657626,381.754856579216,0.819715989921938,9.818909085198781E-002,8.209491922607424E-002,0.0,109.951752844312,27.2088819404526,26.9516005829274,26.9835744431933,27.1790253046769,27.1983840752689,27.121729026065,0.0,0.0,27.1790253046769,9.000000823957046E-003,0.0,27.1983840752689,9.000001927448596E-003,0.0,27.121729026065,9.000003079934827E-003,1.19937274635206,1.17952415556929,1.17449192767313,109.951752844312 
 06/20  05:48:00,24.88,305.230823674555,0.0,0.0,0.0,0.0,0.0,51.5775443333773,-0.30913744094146,422.78946889245,0.819716007005106,9.818907205793273E-002,8.209492093696111E-002,0.0,108.977280036012,27.2219466014711,26.9432919177774,26.9738136917947,27.1904402411233,27.1884156136535,27.1104035889465,0.0,0.0,27.1904402411233,9.000000823957046E-003,0.0,27.1884156136535,9.000001927448596E-003,0.0,27.1104035889465,9.000003079934827E-003,1.20160757403368,1.17762926211899,1.17232061085709,108.977280036012 
 06/20  05:54:00,24.94,352.042566836776,0.0,0.0,0.0,0.0,0.0,56.4782136104724,-0.293072476238807,462.961047195757,0.819716020795515,9.818905688640885E-002,8.209492231807662E-002,0.0,108.007256374161,27.237008551284,26.9359292982481,26.9650516196325,27.2039519917196,27.1793563949412,27.0999494875817,0.0,0.0,27.2039519917196,9.000000823957048E-003,0.0,27.1793563949412,9.000001927448596E-003,0.0,27.0999494875817,9.000003079934827E-003,1.20426183008603,1.17591181758211,1.17032781596882,108.007256374161 
 06/20  06:00:00,25.,399.9468538897,0.0,0.0,0.0,0.0,0.0,61.4848598036585,-0.277009310674012,504.00133541242,0.819716032613981,9.818904388431814E-002,8.209492350170124E-002,0.0,107.041990539421,27.2543205472262,26.929607740333,26.95738536746,27.2194822931467,27.1712860152808,27.0904436560134,0.0,0.0,27.2194822931467,9.000000823957048E-003,0.0,27.1712860152808,9.000001927448596E-003,0.0,27.0904436560134,9.000003079934827E-003,1.20734989311684,1.17438830146727,1.16853007564195,107.041990539421 
 06/20  06:06:00,25.,441.402041414927,0.0,0.0,0.0,0.0,0.0,66.761269389975,-0.26095895313838,547.252917772347,0.819716043150789,9.818903229224345E-002,8.209492455696728E-002,0.0,106.081791817819,27.2655985260943,26.9341785090347,26.9554164737051,27.2482369735312,27.3404255937847,27.1607265344378,0.0,0.0,27.2482369735312,9.013998350774929E-003,0.0,27.3404255937847,9.013954310459179E-003,0.0,27.1607265344378,9.012327294616051E-003,1.21002722159159,1.17392552547222,1.16730417003673,106.081791817819 
 06/20  06:12:00,25.,479.382353979792,0.0,0.0,0.0,0.0,0.0,71.6461056894437,-0.244932403745232,587.294710598502,0.819716051522153,9.818902308248408E-002,8.209492539536305E-002,0.0,105.126970631183,27.2781527839637,26.9381892364246,26.9538725108055,27.2791514403237,27.5636705067244,27.2561511897983,0.0,0.0,27.2791514403237,9.036935219193394E-003,0.0,27.5636705067244,9.036965990400176E-003,0.0,27.2561511897983,9.032561438594381E-003,1.21469300497276,1.19272811179082,1.17501618069911,105.126970631183 
 06/20  06:18:00,25.,517.20392786917,0.0,0.0,0.0,0.0,0.0,76.5172958698214,-0.228940646290979,627.224643980445,0.819716058805756,9.818901506942483E-002,8.209492612481913E-002,0.0,104.177839036658,27.2924507458653,26.9447010164853,26.9544822646174,27.304721871546,27.7386433282135,27.3311444691205,0.0,0.0,27.304721871546,9.063049805599367E-003,0.0,27.7386433282135,9.063441265213867E-003,0.0,27.3311444691205,9.055677888361806E-003,1.22004669202947,1.21705065342855,1.18586498262615,104.177839036658 
 06/20  06:24:00,25.,554.935154398816,0.0,0.0,0.0,0.0,0.0,81.3750354172673,-0.212994640727372,667.044320349826,0.819716065200848,9.818900803386152E-002,8.209492676529043E-002,0.0,103.234711196947,27.3083736318697,26.9534358099554,26.9566541185887,27.3244769837252,27.8358984619891,27.3756645457446,0.0,0.0,27.3244769837252,9.089589796874544E-003,0.0,27.8358984619891,9.090658448917325E-003,0.0,27.3756645457446,9.079260876411361E-003,1.22508869341425,1.23879419526491,1.19477959681935,103.234711196947 
 06/20  06:30:00,25.,592.578976050078,0.0,0.0,0.0,0.0,0.0,86.219285192701,-0.197105315650106,706.753418877276,0.81971607086056,9.818900180732695E-002,8.209492733211307E-002,0.0,102.297903822606,27.3258683906882,26.9630628838374,26.9600518890106,27.3411398367698,27.876974493617,27.3987923219505,0.0,0.0,27.3411398367698,9.115845336386560E-003,0.0,27.876974493617,9.117821808858220E-003,0.0,27.3987923219505,9.102659265105104E-003,1.22967317016702,1.25084275876513,1.20058100084089,102.297903822606 
 06/20  06:36:00,25.,617.569489761531,0.0,0.0,0.0,0.0,0.0,89.54261084904,-0.181283560808898,733.995256528918,0.819716074389158,9.818899792533858E-002,8.209492768550369E-002,0.0,101.367736587417,27.3432750140107,26.9731646758151,26.9647019747155,27.3570062953325,27.8929227673541,27.4120796136696,0.0,0.0,27.3570062953325,9.141861973798454E-003,0.0,27.8929227673541,9.144861152202472E-003,0.0,27.4120796136696,9.125878379179254E-003,1.2339110049888,1.25720458207101,1.20421678651265,101.367736587417 
 06/20  06:42:00,25.,642.536329467841,0.0,0.0,0.0,0.0,0.0,92.8657105477313,-0.165540219644203,761.235241969193,0.81971607766499,9.818899432143062E-002,8.209492801357972E-002,0.0,100.444532517563,27.361705371389,26.9840126040089,26.9707638976526,27.373223482477,27.9035803191674,27.4227788265878,0.0,0.0,27.373223482477,9.167796977668109E-003,0.0,27.9035803191674,9.171850369605218E-003,0.0,27.4227788265878,9.149031050688271E-003,1.23815207579695,1.26081990060043,1.20693122516952,100.444532517563 
 06/20  06:48:00,25.,667.482916353244,0.0,0.0,0.0,0.0,0.0,96.1884969985303,-0.149886081855656,788.472659665856,0.819716080714199,9.818899096684126E-002,8.209492831895941E-002,0.0,99.5286183550545,27.3813346023416,26.9960115089325,26.9783953177382,27.3902188398536,27.9163051791975,27.433889797505,0.0,0.0,27.3902188398536,9.193742544268236E-003,0.0,27.9163051791975,9.198843864172536E-003,0.0,27.433889797505,9.172185799208735E-003,1.24254004158413,1.26394505442478,1.2078559415982,99.5286183550545 
 06/20  06:54:00,25.,692.402830682049,0.0,0.0,0.0,0.0,0.0,99.5107887634554,-0.134331876007358,815.70602234244,0.819716083559367,9.818898783672857E-002,8.209492860390423E-002,0.0,98.6203248955938,27.4022916330134,27.0094924525554,26.9877105003769,27.4081396923936,27.9318221143027,27.4461683569206,0.0,0.0,27.4081396923936,9.219729589846895E-003,0.0,27.9318221143027,9.225865076807034E-003,0.0,27.4461683569206,9.195366130954386E-003,1.24713553715648,1.26743403291479,1.21066570125737,98.6203248955938 
 06/20  07:00:00,25.,717.286020882323,0.0,0.0,0.0,0.0,0.0,102.832323489862,-0.118888262175045,842.933179451903,0.819716086220107,9.818898490951454E-002,8.209492887037852E-002,0.0,97.7199873007782,27.4244428241045,27.0244643445862,26.9986559959503,27.4270361780419,27.9491285923795,27.459709714537,0.0,0.0,27.4270361780419,9.245762019786155E-003,0.0,27.9491285923795,9.252922005715871E-003,0.0,27.459709714537,9.218575651646506E-003,1.25194278308394,1.27136944811839,1.21375280416871,97.7199873007782 
 06/20  07:06:00,25.06,531.397429356863,0.0,0.0,0.0,0.0,0.0,106.152768293296,-0.103565824640214,443.086578229329,0.417404598686148,0.251273979448987,0.331321421864865,1.,96.8279453843175,27.6510978133145,27.0922265984269,27.0346142429138,22.5990503084719,22.9643305836292,22.6421082380623,0.0,2379.11186110509,22.5990503084719,9.204458324106934E-003,0.0,22.9643305836292,9.193572654510139E-003,0.0,22.6421082380623,9.180774361380229E-003,1.27604216514655,1.28023762354556,1.22089122400297,96.8279453843175 
 06/20  07:12:00,25.12,647.537155170281,0.0,0.0,0.0,0.0,0.0,109.471728005267,-8.837506463617789E-002,452.937178975748,0.413748047878766,0.252732785691744,0.33351916642949,1.,95.9445438716777,27.4165944868386,26.9871090473688,26.9256169816371,22.9753020631376,22.9968977765671,22.9779078113412,0.0,1279.10344898802,22.9753020631376,9.205068467896784E-003,0.0,22.9968977765671,9.180205205171207E-003,0.0,22.9779078113412,9.182640480297086E-003,0.748796506141989,0.745808531093201,0.70575278059955,95.9445438716777 
 06/20  07:18:00,25.18,674.071795838513,0.0,0.0,0.0,0.0,0.0,112.788751808104,-7.332639315104789E-002,462.650305173749,0.410191846915467,0.254148210487982,0.335659942596552,1.,95.0701326323309,27.3780763471005,26.9639839879373,26.8972444307384,22.9998388973753,22.9999522896965,22.9999001717591,0.0,2255.13919283883,22.9998388973753,9.197068716235081E-003,0.0,22.9999522896965,9.165434330647135E-003,0.0,22.9999001717591,9.177917233812026E-003,0.784547718691007,0.746552647319735,0.738299390771428,95.0701326323309 
 06/20  07:24:00,25.24,705.889769969223,0.0,0.0,0.0,0.0,0.0,116.103338643266,-5.843012379256163E-002,472.236040946567,0.40673765784098,0.25551958058282,0.337742761576201,1.,94.2050668835578,27.3493975997009,26.9531506104987,26.8807711776333,22.9999785632647,22.9999914609144,22.9999869489957,0.0,1487.12677497569,22.9999785632647,9.198136295767892E-003,0.0,22.9999914609144,9.158939031438289E-003,0.0,22.9999869489957,9.181154536637101E-003,0.784088318034587,0.745325278447264,0.738853579959097,94.2050668835578 
 06/20  07:30:00,25.3,719.06912435749,0.0,0.0,0.0,0.0,0.0,119.414941682674,-4.369646571965291E-002,481.704179588507,0.403386822839871,0.256846368496468,0.339766808663661,1.,93.3497073645263,27.342427601167,26.9488471288205,26.8708951485299,22.9999971205162,22.9999984717572,22.999998267477,0.0,1502.4668819325,22.9999971205162,9.204643703774837E-003,0.0,22.9999984717572,9.158212296169067E-003,0.0,22.999998267477,9.188457008916271E-003,0.783442128612814,0.744675302598929,0.738000220195842,93.3497073645263 
 06/20  07:36:00,25.36,750.163840664782,0.0,0.0,0.0,0.0,0.0,124.26250211592,-2.913551664560182E-002,496.829666823789,0.399822648330428,0.258271785735603,0.341905565933969,1.,92.5044204791534,27.3370670929901,26.9488350419988,26.8653818711656,22.9999996120849,22.9999997265439,22.9999997699958,0.0,1506.83097490731,22.9999996120849,9.211339520024826E-003,0.0,22.9999997265439,9.159327718987177E-003,0.0,22.9999997699958,9.195432701367667E-003,0.783116012939132,0.744619962775718,0.737687291836924,92.5044204791534 
 06/20  07:42:00,25.42,788.495080833196,0.0,0.0,0.0,0.0,0.0,128.768295828523,-1.475725591756788E-002,510.639265708949,0.396556639014069,0.259564736852813,0.343878624133118,1.,91.6695784060517,27.3278504497129,26.9520660902887,26.8631943882425,22.9999999471915,22.9999999510632,22.9999999694916,0.0,1524.52259894397,22.9999999471915,9.215642339488744E-003,0.0,22.9999999510632,9.160271130666846E-003,0.0,22.9999999694916,9.200450372569493E-003,0.782426600183198,0.744932975964755,0.737678403614639,91.6695784060517 
 06/20  07:48:00,25.48,809.182350151136,0.0,0.0,0.0,0.0,0.0,133.331260402692,-5.715376772444936E-004,524.825586288911,0.393625279879067,0.260708814988006,0.345665905132927,1.,90.8455591736657,27.3370492218358,26.9579286327875,26.8637132700895,22.9999999928496,22.9999999912382,22.9999999959545,0.0,1514.83044576876,22.9999999928496,9.218138246975698E-003,0.0,22.9999999912382,9.160629614455065E-003,0.0,22.9999999959545,9.203630189319441E-003,0.783414594384337,0.745490354963606,0.737861873586408,90.8455591736657 
 06/20  07:54:00,25.54,850.179479620325,0.0,0.0,0.0,0.0,0.0,142.514092895951,1.341191589267920E-002,546.272859815814,0.383311439861251,0.275689065768867,0.340999494369882,1.,90.0327466985216,27.3451142869633,26.9660589582894,26.8665653484105,22.9999999990268,22.99999999843,22.9999999994635,0.0,1523.71262254993,22.9999999990268,9.219357664992274E-003,0.0,22.99999999843,9.160603568266503E-003,0.0,22.9999999994635,9.205579408414386E-003,0.784234947271035,0.746244053690436,0.7382063613683,90.0327466985216 
 06/20  08:00:00,25.6,894.133853399127,0.0,0.0,0.0,0.0,0.0,152.900828878149,2.718352123161527E-002,568.104059428559,0.371550649163734,0.291572150538012,0.336877200298254,1.,89.2315307843493,27.3575512145555,26.9762467384134,26.8715282417584,22.9999999998667,22.9999999997184,22.9999999999289,0.0,1535.65531667735,22.9999999998667,9.219641039081020E-003,0.0,22.9999999997184,9.160423659938063E-003,0.0,22.9999999999289,9.206794326397573E-003,0.785430385546877,0.747180745481211,0.738710795135087,89.2315307843493 
 06/20  08:06:00,25.76,998.550310014817,0.0,0.0,0.0,0.0,0.0,164.010425884898,4.073383996917157E-002,590.244527309232,0.3598822990285,0.30653444622194,0.333583254749561,1.,88.4423070796824,27.4935831212397,27.0372476273961,26.9472497593122,22.9999999999628,22.9999999999293,22.9999999999834,0.0,3738.7856815817,22.9999999999628,9.205590376403536E-003,0.0,22.9999999999293,9.175995143788722E-003,0.0,22.9999999999834,9.207276981329679E-003,0.798425704444958,0.75297595818892,0.745945468975595,88.4423070796824 
 06/20  08:12:00,25.92,1047.36137336159,0.0,0.0,0.0,0.0,0.0,175.893749953194,5.405358539373906E-002,613.062546383457,0.348541384610003,0.320276920539052,0.331181694850945,1.,87.6654769914231,27.5527105821298,27.0718681707983,26.9842754495778,22.9999999999896,22.9999999999824,22.9999999999961,0.0,3778.86287332947,22.9999999999896,9.190057906637730E-003,0.0,22.9999999999824,9.193034651908931E-003,0.0,22.9999999999961,9.207040175045703E-003,0.80361250936637,0.756782615868979,0.749481161749958,87.6654769914231 
 06/20  08:18:00,26.08,1100.41245927001,0.0,0.0,0.0,0.0,0.0,188.525264149312,6.713362881713980E-002,636.857561115228,0.337810176374991,0.332446856651561,0.329742966973448,1.,86.9014475517504,27.6057265542982,27.1034929688168,27.0165109194516,22.9999999999971,22.9999999999956,22.9999999999991,0.0,3811.85185075723,22.9999999999971,9.180597741037900E-003,0.0,22.9999999999956,9.203003744416766E-003,0.0,22.9999999999991,9.206411944326058E-003,0.808169141272646,0.760353484181971,0.7525387545488,86.9014475517504 
 06/20  08:24:00,26.24,1157.17400276641,0.0,0.0,0.0,0.0,0.0,201.878189425218,7.996500583097393E-002,661.717461358794,0.327780544527748,0.343010182611903,0.329209272860349,1.,86.1506312356861,27.6579510005309,27.1346353550165,27.0473565571243,22.9999999999992,22.9999999999989,22.9999999999998,0.0,3845.19238454813,22.9999999999992,9.176634595877444E-003,0.0,22.9999999999989,9.206280570454816E-003,0.0,22.9999999999998,9.205672824894956E-003,0.812852451432616,0.763646428926091,0.755452137115622,86.1506312356861 
 06/20  08:30:00,26.4,1217.61715327513,0.0,0.0,0.0,0.0,0.0,215.924544116327,9.253892245037781E-002,687.645159639977,0.318465476265157,0.352064728673291,0.329469795061552,1.,85.4134457265941,27.7110896993122,27.1663046970103,27.0781397698337,22.9999999999998,22.9999999999997,23.0000000000001,0.0,3879.89034478759,22.9999999999998,9.175061191516447E-003,0.0,22.9999999999997,9.206248963098395E-003,0.0,23.0000000000001,9.204944326255697E-003,0.817806665116215,0.766770015105848,0.758356752920526,85.4134457265941 
 06/20  08:36:00,26.56,1252.12654332931,0.0,0.0,0.0,0.0,0.0,223.045656389861,0.104846761140982,698.237593099581,0.313046921915592,0.354441191221782,0.332511886862626,1.,84.6903136268909,27.7570809979105,27.1990396853617,27.1095229232982,22.9999999999999,22.9999999999999,22.9999999999999,0.0,3907.54439209867,22.9999999999999,9.173940415442979E-003,0.0,22.9999999999999,9.205386707499201E-003,0.0,22.9999999999999,9.204240368982580E-003,0.822157643241762,0.769887043064889,0.761319647742455,84.6903136268909 
 06/20  08:42:00,26.72,1286.48557485489,0.0,0.0,0.0,0.0,0.0,229.739932805338,0.116880086724937,708.343586715922,0.308324089431898,0.35575562734818,0.335920283219921,1.,83.9816621112987,27.8029935241551,27.2331820886316,27.1418949916126,23.,23.,23.0000000000001,0.0,3935.13009737107,23.,9.172690683951139E-003,0.0,23.,9.204603616618146E-003,0.0,23.0000000000001,9.203539518530229E-003,0.826517822737429,0.773111767418234,0.764378365799088,83.9816621112987 
 06/20  08:48:00,26.88,1323.26968430444,0.0,0.0,0.0,0.0,0.0,236.014217883436,0.128630652161968,717.907658942206,0.304179822284599,0.356269256609874,0.339550921105527,1.,83.2879225200661,27.8495841216099,27.2689368919333,27.1754708757927,23.0000000000002,23.0000000000002,23.0000000000002,0.0,3965.35595214943,23.0000000000002,9.171312619640975E-003,0.0,23.0000000000002,9.203948895295733E-003,0.0,23.0000000000002,9.202822711071524E-003,0.830940570239232,0.776493814360897,0.767552753073539,83.2879225200661 
 06/20  08:54:00,27.04,1356.25317076519,0.0,0.0,0.0,0.0,0.0,241.875617524567,0.140090404201476,726.855282255273,0.300507864183814,0.356206910664988,0.343285225151199,1.,82.6095298897395,27.8958945691538,27.3063883355393,27.2103256211342,23.0000000000003,23.0000000000002,23.,0.0,3993.09479652172,23.0000000000003,9.169967677876150E-003,0.0,23.0000000000002,9.203277922828107E-003,0.0,23.,9.202081167357205E-003,0.835334122212779,0.780042987680317,0.770849437168303,82.6095298897395 
